t,i,b₀ᵢ,αₜ,μᵢₜ,vᵢₜ,vₜ,eᵢₜ
1,1,378017.714,-3.597289068234817,3.0209700827167056,-0.5763189855181112,-0.37414495224917976,404528.5376810145
1,2,-45391.353,-3.597289068234817,7.943740529519855,4.346451461285038,-0.37414495224917976,-18875.606548538715
1,3,347855.764,-3.597289068234817,8.602670520468429,5.005381452233612,-0.37414495224917976,374372.16938145226
1,4,314643.98,-3.597289068234817,-6.674804668762441,-10.272093736997258,-0.37414495224917976,341145.10790626303
2,1,378017.714,10.872084924285858,11.68425352740703,22.227652111141985,16.20942933632873,431049.5416521111
2,2,-45391.353,10.872084924285858,-0.04206469198755919,10.501333891747395,16.20942933632873,7628.748333891745
2,3,347855.764,10.872084924285858,2.963407990232103,13.506806573967056,16.20942933632873,400878.87080657395
2,4,314643.98,10.872084924285858,8.058526184723526,18.60192476845848,16.20942933632873,367672.18192476843
3,1,378017.714,-4.1958961693884875,-0.9514876607776402,9.092599841798659,14.436560854307672,457521.4065998418
3,2,-45391.353,-4.1958961693884875,7.332050543691819,17.376138046268117,14.436560854307672,34120.62313804626
3,3,347855.764,-4.1958961693884875,10.008454162742852,20.052541665319154,14.436560854307672,427370.4165416653
3,4,314643.98,-4.1958961693884875,1.1808763612684552,11.224963863844755,14.436560854307672,394149.8049638638
4,1,378017.714,7.189099374659392,-6.692081956254178,13.179536128914503,9.384055440980447,483997.29353612894
4,2,-45391.353,7.189099374659392,-18.716115327144617,1.1555027580240633,9.384055440980447,60576.202502758024
4,3,347855.764,7.189099374659392,-9.368908871751017,10.502709213417663,9.384055440980447,453832.66670921346
4,4,314643.98,7.189099374659392,-7.173144421603127,12.698473663565554,9.384055440980447,420623.0784736636
5,1,378017.714,4.202471777937789,18.810882203584526,31.25724668642364,11.538988226358995,510473.9712466864
5,2,-45391.353,4.202471777937789,0.25457851228090295,12.700942995120014,11.538988226358995,87046.34794299511
5,3,347855.764,4.202471777937789,-6.968914346893787,5.4774501359453245,11.538988226358995,480286.24145013595
5,4,314643.98,4.202471777937789,-15.72605139489211,-3.2796869120529983,11.538988226358995,447065.7003130879
6,1,378017.714,-6.856709022761191,20.059228924383827,23.339521058479015,14.364347661841482,536911.4535210584
6,2,-45391.353,-6.856709022761191,16.538561020114503,19.81885315420969,14.364347661841482,113498.8658531542
6,3,347855.764,-6.856709022761191,4.161143512699888,7.441435646795074,14.364347661841482,506733.60543564684
6,4,314643.98,-6.856709022761191,3.577288653786966,6.857580787882152,14.364347661841482,473521.2375807879
7,1,378017.714,20.547630560640364,-5.661088672445938,27.505621309122166,39.027845066477546,563347.819621309
7,2,-45391.353,20.547630560640364,7.776577745867197,40.943287727435305,39.027845066477546,139952.19028772743
7,3,347855.764,20.547630560640364,29.620203766588013,62.78691374815612,39.027845066477546,533221.1509137481
7,4,314643.98,20.547630560640364,-8.291152500371494,24.87555748119661,39.027845066477546,499971.45555748115
8,1,378017.714,3.248927294469157,-6.365687810422291,31.169201374947388,31.841774544672155,589770.4832013749
8,2,-45391.353,3.248927294469157,-8.196796137020412,29.338093048349265,31.841774544672155,166359.58509304834
8,3,347855.764,3.248927294469157,4.807634909997901,42.34252409536758,31.841774544672155,559619.7065240953
8,4,314643.98,3.248927294469157,-13.017609525345291,24.517279660024386,31.841774544672155,526390.0972796599
9,1,378017.714,-3.0490125519643225,1.973996171318971,26.897982556849136,26.108733549089244,616172.0119825568
9,2,-45391.353,-3.0490125519643225,-5.786203570614755,19.137782814915408,26.108733549089244,192755.1847828149
9,3,347855.764,-3.0490125519643225,12.37766451553191,37.301650901062075,26.108733549089244,586020.4656509011
9,4,314643.98,-3.0490125519643225,-3.8264684619998017,21.09751792353036,26.108733549089244,552792.4775179236
10,1,378017.714,4.616949742789684,-13.719631105475829,13.833841060188758,28.328286470617638,642551.5478410601
10,2,-45391.353,4.616949742789684,9.264244652230678,36.81771681789527,28.328286470617638,219165.4647168179
10,3,347855.764,4.616949742789684,-0.43913040217038735,27.1143417634942,28.328286470617638,612402.8783417635
10,4,314643.98,4.616949742789684,7.993774075227737,35.54724624089232,28.328286470617638,579199.5272462409
11,1,378017.714,-8.449577163759788,-4.501012694362115,11.935809806315692,21.118145163352157,668929.0498098063
11,2,-45391.353,-8.449577163759788,12.074457707861184,28.51128020853899,21.118145163352157,245536.55828020853
11,3,347855.764,-8.449577163759788,7.2438919165620455,23.68071441723985,21.118145163352157,638778.8447144172
11,4,314643.98,-8.449577163759788,3.907953720636283,20.34477622131409,21.118145163352157,605563.7247762213
12,1,378017.714,8.867117290881762,6.188838022449788,33.60824583933642,24.771599933323937,695316.9222458393
12,2,-45391.353,8.867117290881762,-10.270391061366748,17.14901675551988,24.771599933323937,271891.3960167555
12,3,347855.764,8.867117290881762,-5.828267753174389,21.59114006371224,24.771599933323937,665142.9551400637
12,4,314643.98,8.867117290881762,-0.6814107421594264,26.737997074727204,24.771599933323937,631936.3179970747
13,1,378017.714,0.1357380155160959,-9.250567049017008,12.647021507924165,13.306843619339208,721648.9610215079
13,2,-45391.353,0.1357380155160959,-1.6597867256580883,20.237801831283086,13.306843619339208,298247.48480183125
13,3,347855.764,0.1357380155160959,1.639753650185817,23.53734220712699,13.306843619339208,691497.9013422071
13,4,314643.98,0.1357380155160959,-25.092379625918582,-3.194791068977409,13.306843619339208,658259.3852089309
14,1,378017.714,1.0565160588373086,-2.9632636951709976,9.783314483255804,12.548485144050609,747985.8973144832
14,2,-45391.353,1.0565160588373086,1.5182206032407737,14.264798781667576,12.548485144050609,324581.3117987817
14,3,347855.764,1.0565160588373086,6.823075020059911,19.569653198486712,12.548485144050609,717833.7336531985
14,4,314643.98,1.0565160588373086,-6.170404065634461,6.576174112792341,12.548485144050609,684608.9561741127
15,1,378017.714,-5.411433905804609,-3.1147715719015046,2.4976387213423465,9.61404158322205,774305.2116387213
15,2,-45391.353,-5.411433905804609,5.121386253387673,10.733796546631524,9.61404158322205,350904.38079654664
15,3,347855.764,-5.411433905804609,6.5865091166977505,12.198919409941603,9.61404158322205,744152.9629194099
15,4,314643.98,-5.411433905804609,7.413401361728877,13.025811654972728,9.61404158322205,710942.005811655
16,1,378017.714,-6.902401060010828,3.511226841619277,5.05476131246902,8.213775914353452,800621.1687613124
16,2,-45391.353,-6.902401060010828,-0.9655005076635313,0.5780339631862111,8.213775914353452,377207.6250339632
16,3,347855.764,-6.902401060010828,13.579240638655163,15.122775109504905,8.213775914353452,770469.2867751095
16,4,314643.98,-6.902401060010828,10.55599880140393,12.099533272253673,8.213775914353452,737254.4795332722
17,1,378017.714,-9.364151410134179,9.588638106995731,7.440288837621059,1.4218354842563432,826923.7542888375
17,2,-45391.353,-9.364151410134179,-4.787115431673847,-6.935464701048518,1.4218354842563432,403500.31153529894
17,3,347855.764,-9.364151410134179,-5.175215665259575,-7.323564934634247,1.4218354842563432,796747.0404350653
17,4,314643.98,-9.364151410134179,14.65443200446175,12.506082735087078,1.4218354842563432,763555.0860827351
18,1,378017.714,-6.1779639037431355,0.9800092159938628,-3.9488722148300752,-13.120494546661345,853199.365127785
18,2,-45391.353,-6.1779639037431355,-11.98795303501991,-16.91683446584385,-13.120494546661345,429777.3301655341
18,3,347855.764,-6.1779639037431355,-15.764092816929725,-20.692974247753664,-13.120494546661345,823020.6710257522
18,4,314643.98,-6.1779639037431355,-5.994415827393848,-10.923297258217787,-13.120494546661345,789818.6567027417
19,1,378017.714,1.520302408349855,1.1114885694355505,-8.894563481456585,-7.617661722332601,879468.2194365185
19,2,-45391.353,1.520302408349855,8.992861398968012,-1.0131906519241234,-7.617661722332601,456067.03380934807
19,3,347855.764,1.520302408349855,6.6515456005759095,-3.354506450316226,-7.617661722332601,849311.8094935496
19,4,314643.98,1.520302408349855,-7.202334254741332,-17.208386305633468,-7.617661722332601,816086.1716136944
20,1,378017.714,-8.993737099688309,-3.9823098385662643,-19.668162761323764,-20.925036043843157,905718.0458372385
20,2,-45391.353,-8.993737099688309,-7.7927541767299076,-23.478607099487405,-20.925036043843157,482305.1683929005
20,3,347855.764,-8.993737099688309,-18.588956640885343,-34.27480956364284,-20.925036043843157,875541.4891904363
20,4,314643.98,-8.993737099688309,9.407288171838871,-6.278564750918626,-20.925036043843157,842357.7014352491
21,1,378017.714,8.144876188395806,-1.8986461906341146,-12.13641416675452,-5.918330504264484,931972.9775858332
21,2,-45391.353,8.144876188395806,-3.667774631352174,-13.90554260747258,-5.918330504264484,508562.14145739254
21,3,347855.764,8.144876188395806,15.127050315116309,4.889282338995903,-5.918330504264484,901828.053282339
21,4,314643.98,8.144876188395806,7.717120394293671,-2.5206475818267347,-5.918330504264484,868608.8593524182
22,1,378017.714,2.9847951636451753,10.87871348049845,8.664255296147276,4.418036098782344,958227.978255296
22,2,-45391.353,2.9847951636451753,3.103063905131243,0.8886057207800695,4.418036098782344,534811.1356057208
22,3,347855.764,2.9847951636451753,5.0798596827523195,2.865401498401146,4.418036098782344,928060.2294014983
22,4,314643.98,2.9847951636451753,7.468340064152057,5.253881879800884,4.418036098782344,894850.8338818798
23,1,378017.714,-19.73077837133343,-12.134313875413241,-27.983847533966383,-19.28527160616265,984412.330152466
23,2,-45391.353,-19.73077837133343,13.805068571500218,-2.044465087052922,-19.28527160616265,561029.202534913
23,3,347855.764,-19.73077837133343,-21.58387891064544,-37.43341256919858,-19.28527160616265,954240.9305874307
23,4,314643.98,-19.73077837133343,6.170172424120437,-9.679361234432703,-19.28527160616265,921056.9006387655
24,1,378017.714,3.217401099046626,-16.220132171854555,-29.944842178821816,-23.065033353522512,1.0106181691578211e6
24,2,-45391.353,3.217401099046626,-9.025123502968809,-22.749833509936067,-23.065033353522512,587216.2971664901
24,3,347855.764,3.217401099046626,-8.674624211552748,-22.39933421852001,-23.065033353522512,980463.7646657815
24,4,314643.98,3.217401099046626,-3.4414134998448995,-17.16612350681216,-23.065033353522512,947257.2138764932
